Edo,Nombre_Indicador,año,Indicador,Limite_Inferior,Limite_Superior
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2005,0.318255,0,0.68533948
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2005,0.0365601,0,0.108104216
Michoacán,Residentes en la sección de registro,2006,80.82002,78.8582168,82.7818232
Michoacán,Residentes en el domicilio de registro,2006,75.95544,73.8721952,78.0386848
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2006,,,
Michoacán,Cambio de domicilio no reportado,2006,20.73075,18.752326,22.709174
Michoacán,Cambio de domicilio no reportado al mismo municipio,2006,9.92659,8.505688,11.347492
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2006,1.81056,1.2320856,2.3890344
Michoacán,Cambio de domicilio no reportado a otro estado,2006,1.71122,1.1280024,2.2944376
Michoacán,Cambio de domicilio no reportado a otro país,2006,5.90227,4.6102576,7.1942824
Michoacán,Destino del cambio no especificado,2006,1.38011,0.6543416,2.1058784
Michoacán,Fallecidos con registro electoral,2006,1.57452,1.0535128,2.0955272
Michoacán,Reconocidos que no han vivido en el domicilio,2006,0.46799,0.1783412,0.7576388
Michoacán,Suspendidos de sus derechos politicos,2006,,,
Michoacán,Residentes con domicilio mal ubicado,2006,,,
Michoacán,Otra causa de no residencia en el domicilio de registro,2006,,,
Michoacán,Causa de no residencia no especificada,2006,,,
Michoacán,Error en la sección del registro electoral,2006,1.15616,0.2310792,2.0812408
Michoacán,Domicilios no localizados de los ciudadanos con registro electoral,2006,0.84439,0.3305564,1.3582236
Michoacán,Ciudadanos no reconocidos con registro electoral,2006,1.23704,0.6407884,1.8332916
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2006,0.27782,0.14748,0.40816
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2006,0.11782,0.014038,0.221602
Michoacán,Residentes en la sección de registro,2008,75.54726,71.7947224,79.2997976
Michoacán,Residentes en el domicilio de registro,2008,71.43316,67.3804876,75.4858324
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2008,,,
Michoacán,Cambio de domicilio no reportado,2008,24.34775,20.0503912,28.6451088
Michoacán,Cambio de domicilio no reportado al mismo municipio,2008,9.54284,6.5387284,12.5469516
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2008,2.51559,1.3121892,3.7189908
Michoacán,Cambio de domicilio no reportado a otro estado,2008,1.5894,0.7683168,2.4104832
Michoacán,Cambio de domicilio no reportado a otro país,2008,8.53923,6.0117904,11.0666696
Michoacán,Destino del cambio no especificado,2008,2.16069,0.9066036,3.4147764
Michoacán,Fallecidos con registro electoral,2008,2.44067,1.5717824,3.3095576
Michoacán,Reconocidos que no han vivido en el domicilio,2008,0.49565,0,1.1258096
Michoacán,Suspendidos de sus derechos politicos,2008,,,
Michoacán,Residentes con domicilio mal ubicado,2008,,,
Michoacán,Otra causa de no residencia en el domicilio de registro,2008,,,
Michoacán,Causa de no residencia no especificada,2008,,,
Michoacán,Error en la sección del registro electoral,2008,1.04123,0.4275344,1.6549256
Michoacán,Domicilios no localizados de los ciudadanos con registro electoral,2008,0.40453,0.0026516,0.8064084
Michoacán,Ciudadanos no reconocidos con registro electoral,2008,0.8132,0.2052864,1.4211136
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2008,0.47846,0.024622,0.932298
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2008,-,-,-
Michoacán,Residentes en la sección de registro,2009,79.17314,76.4695748,81.8767052
Michoacán,Residentes en el domicilio de registro,2009,78.77882,75.2767704,82.2808696
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2009,,,
Michoacán,Cambio de domicilio no reportado,2009,22.29489,19.6662164,24.9235636
Michoacán,Cambio de domicilio no reportado al mismo municipio,2009,9.71445,8.1462148,11.2826852
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2009,2.73212,1.814154,3.650086
Michoacán,Cambio de domicilio no reportado a otro estado,2009,1.80124,1.006558,2.595922
Michoacán,Cambio de domicilio no reportado a otro país,2009,6.57964,4.9342788,8.2250012
Michoacán,Destino del cambio no especificado,2009,1.46746,0.932086,2.002834
Michoacán,Fallecidos con registro electoral,2009,2.23549,1.5371028,2.9338772
Michoacán,Reconocidos que no han vivido en el domicilio,2009,0.14359,0,0.3323184
Michoacán,Suspendidos de sus derechos politicos,2009,0.08585,0,0.2541552
Michoacán,Residentes con domicilio mal ubicado,2009,,,
Michoacán,Otra causa de no residencia en el domicilio de registro,2009,,,
Michoacán,Causa de no residencia no especificada,2009,,,
Michoacán,Error en la sección del registro electoral,2009,1.17798,0.6325904,1.7233696
Michoacán,Domicilios no localizados de los ciudadanos con registro electoral,2009,0.89161,0.3530608,1.4301592
Michoacán,Ciudadanos no reconocidos con registro electoral,2009,1.0522,0.4694332,1.6349668
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2009,0.36209,0,0.7457208
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2009,0,0,0
Michoacán,Residentes en la sección de registro,2011,75.05284,72.0198576,78.0858224
Michoacán,Residentes en el domicilio de registro,2011,69.07063,66.0465852,72.0946748
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2011,,,
Michoacán,Cambio de domicilio no reportado,2011,25.40026,22.7433624,28.0571576
Michoacán,Cambio de domicilio no reportado al mismo municipio,2011,9.27809,7.771242,10.784938
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2011,2.2456,1.4391972,3.0520028
Michoacán,Cambio de domicilio no reportado a otro estado,2011,1.74834,1.1136332,2.3830468
Michoacán,Cambio de domicilio no reportado a otro país,2011,9.6873,7.673596,11.701004
Michoacán,Destino del cambio no especificado,2011,2.44092,1.571268,3.310572
Michoacán,Fallecidos con registro electoral,2011,2.198,1.469076,2.926924
Michoacán,Reconocidos que no han vivido en el domicilio,2011,0.45197,0.0795504,0.8243896
Michoacán,Suspendidos de sus derechos politicos,2011,0.11394,0,0.2720728
Michoacán,Residentes con domicilio mal ubicado,2011,0.88546,0.3864636,1.3844564
Michoacán,Otra causa de no residencia en el domicilio de registro,2011,0.14252,0,0.2990456
Michoacán,Causa de no residencia no especificada,2011,1.73721,0.9741428,2.5002772
Michoacán,Error en la sección del registro electoral,2011,1.56978,0.862122,2.277438
Michoacán,Domicilios no localizados de los ciudadanos con registro electoral,2011,0.70675,0.2911124,1.1223876
Michoacán,Ciudadanos no reconocidos con registro electoral,2011,2.02461,1.2397868,2.8094332
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2011,1.11644,0.5914344,1.6414456
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2011,0.64921,0.1305352,1.1678848
Michoacán,Residentes en la sección de registro,2012,81.26492,79.05196,83.47788
Michoacán,Residentes en el domicilio de registro,2012,74.36454,72.01047,76.71861
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2012,,,
Michoacán,Cambio de domicilio no reportado,2012,22.69574,20.43364,24.95785
Michoacán,Cambio de domicilio no reportado al mismo municipio,2012,8.28372,6.67405,9.89339
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2012,1.70642,1.12637,2.28648
Michoacán,Cambio de domicilio no reportado a otro estado,2012,0.79125,0.42427,1.15823
Michoacán,Cambio de domicilio no reportado a otro país,2012,7.8655,6.51459,9.21642
Michoacán,Destino del cambio no especificado,2012,4.04885,3.1146,4.9831
Michoacán,Fallecidos con registro electoral,2012,0.84787,0.4919,1.20385
Michoacán,Reconocidos que no han vivido en el domicilio,2012,0.49406,0.13199,0.85612
Michoacán,Suspendidos de sus derechos politicos,2012,0,0,0
Michoacán,Residentes con domicilio mal ubicado,2012,0.34432,0.04236,0.64627
Michoacán,Otra causa de no residencia en el domicilio de registro,2012,0,0,0
Michoacán,Causa de no residencia no especificada,2012,1.25347,0.73322,1.77372
Michoacán,Error en la sección del registro electoral,2012,0.56109,0.14765,0.97453
Michoacán,Domicilios no localizados de los ciudadanos con registro electoral,2012,0.68137,0.31339,1.04935
Michoacán,Ciudadanos no reconocidos con registro electoral,2012,1.5966,0.97535,2.21785
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2012,0.82358,0.44088,1.20628
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2012,0.4769,0.16271,0.7911
Michoacán,Residentes en la sección de registro,2014,81.4227,78.07275,84.77265
Michoacán,Residentes en el domicilio de registro,2014,75.71726,72.08327,79.35126
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2014,,,
Michoacán,Cambio de domicilio no reportado,2014,21.39664,18.17705,24.61623
Michoacán,Cambio de domicilio no reportado al mismo municipio,2014,9.07834,6.36614,11.79055
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2014,2.9982,0.75068,5.24572
Michoacán,Cambio de domicilio no reportado a otro estado,2014,1.87114,0.94278,2.7995
Michoacán,Cambio de domicilio no reportado a otro país,2014,5.9947,4.11575,7.87365
Michoacán,Destino del cambio no especificado,2014,1.45425,0.59696,2.31154
Michoacán,Fallecidos con registro electoral,2014,0.85196,0.09074,1.61317
Michoacán,Reconocidos que no han vivido en el domicilio,2014,0.9876,0.23293,1.74226
Michoacán,Suspendidos de sus derechos politicos,2014,0,0,0
Michoacán,Residentes con domicilio mal ubicado,2014,0.2421,0,0.54091
Michoacán,Otra causa de no residencia en el domicilio de registro,2014,0,0,0
Michoacán,Causa de no residencia no especificada,2014,0.80445,0.08763,1.52127
Michoacán,Error en la sección del registro electoral,2014,0.57517,0.00642,1.14392
Michoacán,Domicilios no localizados de los ciudadanos con registro electoral,2014,0.65267,0,1.47341
Michoacán,Ciudadanos no reconocidos con registro electoral,2014,1.39891,0.24486,2.55296
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2014,0.54576,0.00674,1.08478
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2014,0.25869,0,0.62305
Michoacán,Residentes en la sección de registro,2015,81.4227,78.07275,84.77265
Michoacán,Residentes en el domicilio de registro,2015,75.71726,72.08327,79.35126
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2015,,,
Michoacán,Cambio de domicilio no reportado,2015,21.39664,18.17705,24.61623
Michoacán,Cambio de domicilio no reportado al mismo municipio,2015,9.07834,6.36614,11.79055
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2015,2.9982,0.75068,5.24572
Michoacán,Cambio de domicilio no reportado a otro estado,2015,1.87114,0.94278,2.7995
Michoacán,Cambio de domicilio no reportado a otro país,2015,5.9947,4.11575,7.87365
Michoacán,Destino del cambio no especificado,2015,1.45425,0.59696,2.31154
Michoacán,Fallecidos con registro electoral,2015,0.85196,0.09074,1.61317
Michoacán,Reconocidos que no han vivido en el domicilio,2015,0.9876,0.23293,1.74226
Michoacán,Suspendidos de sus derechos politicos,2015,0,0,0
Michoacán,Residentes con domicilio mal ubicado,2015,0.2421,0,0.54091
Michoacán,Otra causa de no residencia en el domicilio de registro,2015,0,0,0
Michoacán,Causa de no residencia no especificada,2015,0.80445,0.08763,1.52127
Michoacán,Error en la sección del registro electoral,2015,0.57517,0.00642,1.14392
Michoacán,Domicilios no localizados de los ciudadanos con registro electoral,2015,0.65267,0,1.47341
Michoacán,Ciudadanos no reconocidos con registro electoral,2015,1.39891,0.24486,2.55296
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2015,0.54576,0.00674,1.08478
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2015,0.25869,0,0.62305
Michoacán,Residentes en la sección de registro,2017,81.95615,79.54062,84.37167
Michoacán,Residentes en el domicilio de registro,2017,76.76862,74.36589,79.17135
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2017,,,
Michoacán,Cambio de domicilio no reportado,2017,21.43734,19.04816,23.82653
Michoacán,Cambio de domicilio no reportado al mismo municipio,2017,10.34119,8.55644,12.12595
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2017,2.80622,1.6983,3.91413
Michoacán,Cambio de domicilio no reportado a otro estado,2017,1.97238,1.2145,2.73026
Michoacán,Cambio de domicilio no reportado a otro país,2017,3.62316,2.22684,5.01948
Michoacán,Destino del cambio no especificado,2017,2.69439,1.63399,3.75478
Michoacán,Fallecidos con registro electoral,2017,0.59602,0.19089,1.00115
Michoacán,Reconocidos que no han vivido en el domicilio,2017,0.23492,0.01489,0.45495
Michoacán,Suspendidos de sus derechos politicos,2017,0,0,0
Michoacán,Residentes con domicilio mal ubicado,2017,0.24664,0,0.53949
Michoacán,Otra causa de no residencia en el domicilio de registro,2017,0.12843,0,0.30649
Michoacán,Causa de no residencia no especificada,2017,0.58802,0.23022,0.94583
Michoacán,Error en la sección del registro electoral,2017,0.59908,0.24025,0.95791
Michoacán,Domicilios no localizados de los ciudadanos con registro electoral,2017,0.35632,0,0.7259
Michoacán,Ciudadanos no reconocidos con registro electoral,2017,0.94224,0.45054,1.43394
Michoacán,Ciudadanos no reconocidos y el domicilio es vivienda habitada,2017,0.53682,0.18848,0.88516
Michoacán,Ciudadanos no reconocidos y el domicilio es predio no habitado,2017,0.0512,0,0.15161
Michoacán,Residentes en la sección de registro,2018,83.15229,81.827,84.47757
Michoacán,Residentes en el domicilio de registro,2018,77.87932,76.38919,79.36946
Michoacán,Causas de no residencia en el domicilio del registro electoral:,2018,,,
Michoacán,Cambio de domicilio no reportado,2018,19.32072,17.93191,20.70953
Michoacán,Cambio de domicilio no reportado al mismo municipio,2018,8.33007,7.32503,9.3351
Michoacán,Cambio de domicilio no reportado a otro municipio dentro del mismo estado,2018,1.93832,1.4988,2.37784
Michoacán,Cambio de domicilio no reportado a otro estado,2018,1.18482,0.85335,1.51628
Michoacán,Cambio de domicilio no reportado a otro país,2018,4.61726,3.77626,5.45826
